Timestamp, Yaw Correction, Cost
2024-07-03 16:30:02, -1.841592653589792, 1.856315704431966e-05
2024-07-03 16:30:02, -1.7415926535897919, 1.856315704431969e-05
2024-07-03 16:30:02, -1.6415926535897918, 1.856315704431966e-05
2024-07-03 16:30:02, -1.5415926535897917, 1.8563157044319638e-05
2024-07-03 16:30:02, -1.4415926535897916, 1.8563157044319665e-05
2024-07-03 16:30:02, -1.3415926535897915, 1.8563157044319675e-05
2024-07-03 16:30:02, -1.2415926535897914, 1.8563157044319665e-05
2024-07-03 16:30:02, -1.1415926535897913, 1.8563157044319635e-05
2024-07-03 16:30:02, -1.0415926535897913, 1.856315704431968e-05
2024-07-03 16:30:02, -0.9415926535897912, 1.8563157044319675e-05
2024-07-03 16:30:02, -0.8415926535897911, 1.8563157044319655e-05
